"id","address","latitude","longitude"
1779,"301 BOYD ST",34.046974,-118.243418
1780,"301 BOYD ST",34.047002,-118.243499
1781,"301 BOYD ST",34.047021,-118.243557
1782,"301 BOYD ST",34.047052,-118.243644
1783,"301 BOYD ST",34.047095,-118.243775
1784,"301 BOYD ST",34.047123,-118.243859
1785,"301 BOYD ST",34.047149,-118.243942
1786,"301 BOYD ST",34.047173,-118.244007
1787,"301 CROCKER ST",34.0462,-118.240425
1788,"200 E 4TH ST",34.047003,-118.245906
1789,"301 S WALL ST",34.047784,-118.243976
1790,"301 S WALL ST",34.047706,-118.24402
1791,"301 S WALL ST",34.047666,-118.244044
1792,"301 S WALL ST",34.047532,-118.244122
1793,"301 S WALL ST",34.047482,-118.244152
1794,"301 S WALL ST",34.047434,-118.244179
1795,"301 S SAN PEDRO ST",34.047178,-118.242671
1796,"301 S SAN PEDRO ST",34.047129,-118.24269
1797,"301 S SAN PEDRO ST",34.046989,-118.242739
1798,"301 S SAN PEDRO ST",34.046942,-118.242754
1799,"301 S SAN PEDRO ST",34.046865,-118.242778
1800,"300 S WALL ST",34.047343,-118.244073
1801,"300 S WALL ST",34.047411,-118.244033
1802,"300 S WALL ST",34.04746,-118.244005
1803,"300 S WALL ST",34.047754,-118.243836
1804,"300 E 3RD ST",34.047392,-118.242834
1805,"300 E 3RD ST",34.047419,-118.242887
1806,"300 E 3RD ST",34.047493,-118.243036
1807,"300 E 3RD ST",34.047526,-118.243107
1808,"300 E 3RD ST",34.047554,-118.243161
1809,"300 E 3RD ST",34.047593,-118.243238
1810,"300 E 3RD ST",34.047661,-118.243379
1811,"300 E 3RD ST",34.047689,-118.243437
1812,"301 S WALL ST",34.047026,-118.244418
1813,"301 S WALL ST",34.046983,-118.244443
1814,"301 S WALL ST",34.046932,-118.244474
1815,"301 S WALL ST",34.046884,-118.244501
1816,"301 S WALL ST",34.046807,-118.244546
1817,"301 S WALL ST",34.04676,-118.244573
1818,"200 BOYD ST",34.0477,-118.245193
1819,"200 BOYD ST",34.047665,-118.245136
1820,"200 BOYD ST",34.047627,-118.245075
1821,"200 BOYD ST",34.047596,-118.245025
1822,"200 BOYD ST",34.047488,-118.244852
1823,"200 BOYD ST",34.047453,-118.244797
1824,"200 BOYD ST",34.047409,-118.244725
1825,"200 BOYD ST",34.047338,-118.244606
1826,"200 BOYD ST",34.047304,-118.24455
1827,"200 BOYD ST",34.047263,-118.244489
1828,"201 BOYD ST",34.04734,-118.244404
1829,"300 S WALL ST",34.04658,-118.24452
1830,"300 S WALL ST",34.046622,-118.244495
1831,"300 S WALL ST",34.04669,-118.244457
1832,"300 S WALL ST",34.046736,-118.244429
1833,"300 S WALL ST",34.046871,-118.244348
1834,"300 S WALL ST",34.046919,-118.244321
1835,"300 S WALL ST",34.046985,-118.244282
1836,"300 S WALL ST",34.047032,-118.244255
1837,"301 S SAN PEDRO ST",34.046538,-118.242862
1838,"301 S SAN PEDRO ST",34.046483,-118.242875
1839,"301 S SAN PEDRO ST",34.046405,-118.242897
1840,"301 S SAN PEDRO ST",34.046351,-118.242912
1841,"300 BOYD ST",34.047081,-118.244066
1842,"300 BOYD ST",34.047061,-118.244006
1843,"300 BOYD ST",34.046976,-118.243758
1844,"300 BOYD ST",34.046952,-118.243682
1845,"300 BOYD ST",34.046933,-118.243626
1846,"300 BOYD ST",34.046909,-118.243556
1847,"300 BOYD ST",34.046835,-118.24334
1848,"300 BOYD ST",34.046815,-118.243275
1849,"300 BOYD ST",34.046753,-118.243092
1850,"300 BOYD ST",34.046725,-118.243008
1851,"300 BOYD ST",34.046704,-118.242944
1852,"301 E 3RD ST",34.047601,-118.242869
1853,"301 E 3RD ST",34.047625,-118.242918
1854,"301 E 3RD ST",34.047664,-118.243002
1855,"301 E 3RD ST",34.047691,-118.243058
1856,"301 E 3RD ST",34.047726,-118.243129
1857,"301 E 3RD ST",34.047754,-118.243186
1858,"301 E 3RD ST",34.047792,-118.243263
1859,"301 E 3RD ST",34.04782,-118.243319
1860,"301 E 3RD ST",34.047856,-118.243391
1861,"400 S GLADYS AVE",34.04249,-118.240034
1862,"400 S GLADYS AVE",34.042447,-118.240072
1863,"400 S GLADYS AVE",34.04235,-118.240159
1864,"400 S GLADYS AVE",34.042292,-118.240209
1865,"400 S GLADYS AVE",34.042252,-118.240243
1866,"800 S CROCKER ST",34.037504,-118.248322
1867,"700 S CROCKER ST",34.038029,-118.24801
1868,"700 S MERCHANT ST",34.034696,-118.243825
1869,"700 S MERCHANT ST",34.034739,-118.243787
1870,"700 S MERCHANT ST",34.034869,-118.243681
1871,"700 S MERCHANT ST",34.034908,-118.243648
1872,"701 S MERCHANT ST",34.03461,-118.24407
1873,"701 S MERCHANT ST",34.034567,-118.244107
1874,"1200 E 8TH ST",34.033781,-118.24362
1875,"800 E 12TH ST",34.032122,-118.250166
1876,"800 E 12TH ST",34.032155,-118.250245
1877,"800 E 12TH ST",34.032182,-118.250309
1878,"800 E 12TH ST",34.032213,-118.250385
1879,"800 E 12TH ST",34.032237,-118.250444
1880,"701 E 12TH ST",34.033438,-118.252654
1881,"701 E 12TH ST",34.033334,-118.252445
1882,"701 E 12TH ST",34.033305,-118.252386
1883,"701 E 12TH ST",34.033265,-118.252306
1884,"701 E 12TH ST",34.03324,-118.252252
1885,"701 E 12TH ST",34.033126,-118.252028
1886,"701 E 12TH ST",34.033099,-118.251975
1887,"701 E 12TH ST",34.033061,-118.251897
1888,"1100 S CROCKER ST",34.033025,-118.25159
1889,"1100 S CROCKER ST",34.033069,-118.251556
1890,"1100 S CROCKER ST",34.033131,-118.25151
1891,"1100 S CROCKER ST",34.033193,-118.251466
1892,"1100 S CROCKER ST",34.033355,-118.25135
1893,"1100 S CROCKER ST",34.033401,-118.251316
1894,"1101 S CROCKER ST",34.033247,-118.251594
1895,"1101 S CROCKER ST",34.033201,-118.251629
1896,"1101 S CROCKER ST",34.03314,-118.251673
1897,"1001 S CROCKER ST",34.034713,-118.250527
1898,"1001 S CROCKER ST",34.034585,-118.25062
1899,"1001 S CROCKER ST",34.034054,-118.251007
1900,"1001 S CROCKER ST",34.034009,-118.25104
1901,"1101 S CROCKER ST",34.033755,-118.251225
1902,"1101 S CROCKER ST",34.033696,-118.251268
1903,"1101 S CROCKER ST",34.03365,-118.251302
1904,"1101 S CROCKER ST",34.033588,-118.251347
1905,"1101 S CROCKER ST",34.033539,-118.251383
1906,"1101 S CROCKER ST",34.033476,-118.251428
1907,"1101 S CROCKER ST",34.033433,-118.25146
1908,"1000 S CROCKER ST",34.034361,-118.250615
1909,"1000 S CROCKER ST",34.034425,-118.250569
1910,"1000 S CROCKER ST",34.034468,-118.250536
1911,"801 E 12TH ST",34.032445,-118.250631
1912,"801 E 12TH ST",34.032414,-118.25055
1913,"801 E 12TH ST",34.03239,-118.25049
1914,"801 E 12TH ST",34.032357,-118.250409
1915,"801 E 12TH ST",34.032331,-118.250345
1916,"801 E 12TH ST",34.032296,-118.250261
1917,"801 E 12TH ST",34.032275,-118.250207
1918,"801 E 12TH ST",34.032242,-118.250128
1919,"1101 S STANFORD AVE",34.032375,-118.249809
1920,"1101 S STANFORD AVE",34.032315,-118.249852
1921,"1101 S STANFORD AVE",34.032266,-118.249887
1922,"700 E PICO BLVD",34.032603,-118.253814
1923,"700 E PICO BLVD",34.032577,-118.253753
1924,"700 E PICO BLVD",34.032543,-118.253672
1925,"700 E PICO BLVD",34.032444,-118.253439
1926,"700 E PICO BLVD",34.032382,-118.253294
1927,"700 E PICO BLVD",34.032327,-118.253163
1928,"800 E PICO BLVD",34.031699,-118.251689
1929,"800 E PICO BLVD",34.03175,-118.25181
1930,"701 E PICO BLVD",34.032666,-118.253647
1931,"701 E PICO BLVD",34.032639,-118.253585
1932,"701 E PICO BLVD",34.032506,-118.253271
1933,"701 E PICO BLVD",34.032471,-118.253191
1934,"701 E PICO BLVD",34.032447,-118.253131
1935,"701 E PICO BLVD",34.032387,-118.252993
1936,"701 E PICO BLVD",34.032366,-118.252942
1937,"701 E PICO BLVD",34.032309,-118.252808
1938,"701 E PICO BLVD",34.032276,-118.252729
1939,"701 E PICO BLVD",34.03225,-118.25267
1940,"701 E PICO BLVD",34.032216,-118.252592
1941,"701 E PICO BLVD",34.032192,-118.252533
1942,"701 E PICO BLVD",34.032159,-118.252456
1943,"701 E PICO BLVD",34.032132,-118.252395
1944,"701 E PICO BLVD",34.03204,-118.252174
1945,"701 E PICO BLVD",34.032016,-118.252122
1946,"801 E PICO BLVD",34.031933,-118.251925
1947,"801 E PICO BLVD",34.031605,-118.25115
1948,"801 E PICO BLVD",34.031627,-118.251203
1949,"801 E PICO BLVD",34.03166,-118.25128
1950,"801 E PICO BLVD",34.031684,-118.251339
1951,"801 E PICO BLVD",34.031718,-118.251422
1952,"801 E PICO BLVD",34.031744,-118.251482
1953,"801 E PICO BLVD",34.031778,-118.251561
1954,"101 ASTRONAUT ONIZUKA ST",34.05074,-118.242113
1955,"101 ASTRONAUT ONIZUKA ST",34.050668,-118.242098
1956,"101 ASTRONAUT ONIZUKA ST",34.050614,-118.242087
1957,"301 E 9TH ST",34.039862,-118.253008
1958,"301 E 9TH ST",34.039955,-118.253111
1959,"301 E 9TH ST",34.039769,-118.252906
1960,"401 E OLYMPIC BL",34.037958,-118.253439
1961,"401 E OLYMPIC BL",34.037922,-118.253394
1962,"401 E OLYMPIC BL",34.037836,-118.253284
1963,"401 E OLYMPIC BL",34.038123,-118.253638
1964,"401 E OLYMPIC BL",34.038174,-118.253703
1965,"401 E OLYMPIC BL",34.037786,-118.253219
1966,"200 E PICO BLVD",34.03553,-118.259107
1967,"200 E PICO BLVD",34.0355,-118.25905
1968,"200 E PICO BLVD",34.035458,-118.258975
1969,"200 E PICO BLVD",34.035428,-118.258922
1970,"200 E PICO BLVD",34.035333,-118.258748
1971,"200 E PICO BLVD",34.035291,-118.258669
1972,"200 E PICO BLVD",34.035261,-118.258615
1973,"300 E PICO BLVD",34.03492,-118.258001
1974,"300 E PICO BLVD",34.034889,-118.257946
1975,"300 E PICO BLVD",34.034846,-118.257868
1976,"300 E PICO BLVD",34.034727,-118.257652
1977,"300 E PICO BLVD",34.034684,-118.257574
1978,"300 E PICO BLVD",34.034656,-118.257522
1979,"301 E PICO BLVD",34.034821,-118.257565
1980,"301 E PICO BLVD",34.034849,-118.257614
1981,"301 E PICO BLVD",34.034909,-118.257723
1982,"301 E PICO BLVD",34.034938,-118.257777
1983,"301 E PICO BLVD",34.034967,-118.257827
1984,"301 E PICO BLVD",34.035011,-118.25791
1985,"300 E 2ND ST",34.048992,-118.24139
1986,"300 E 2ND ST",34.048943,-118.241313
1987,"300 E 2ND ST",34.048908,-118.241261
1988,"300 E 2ND ST",34.04886,-118.241188
1989,"300 E 2ND ST",34.048827,-118.241137
1990,"300 E 2ND ST",34.048781,-118.241068
1991,"300 E 2ND ST",34.048745,-118.241013
1992,"300 E 2ND ST",34.048487,-118.240619
1993,"300 E 2ND ST",34.048454,-118.24057
1994,"300 E 2ND ST",34.048409,-118.240501
1995,"300 E 2ND ST",34.048378,-118.240453
1996,"300 E 2ND ST",34.048223,-118.240209
1997,"300 E 2ND ST",34.048127,-118.240065
1998,"300 E 2ND ST",34.048092,-118.240013
1999,"300 E 2ND ST",34.04805,-118.239947
2000,"300 E 2ND ST",34.048018,-118.2399
2001,"300 E 2ND ST",34.047973,-118.239828
2002,"300 E 2ND ST",34.04794,-118.23978
2003,"300 E 2ND ST",34.047893,-118.23971
2004,"300 E 2ND ST",34.047861,-118.23966
2005,"101 S CENTRAL AVE",34.048968,-118.239266
2006,"101 S CENTRAL AVE",34.048915,-118.239274
2007,"101 S CENTRAL AVE",34.048845,-118.239285
2008,"101 S CENTRAL AVE",34.048794,-118.239292
2009,"101 S CENTRAL AVE",34.048726,-118.239302
2010,"101 S CENTRAL AVE",34.048298,-118.239367
2011,"101 S CENTRAL AVE",34.048248,-118.239376
2012,"101 S CENTRAL AVE",34.048169,-118.239386
2013,"101 S CENTRAL AVE",34.048126,-118.239392
2014,"400 E 3RD ST",34.046529,-118.2409
2015,"400 E 3RD ST",34.046474,-118.24076
2016,"400 E 3RD ST",34.046442,-118.240672
2017,"400 E 3RD ST",34.046386,-118.24053
2018,"400 E 3RD ST",34.046364,-118.240472
2019,"500 E 3RD ST",34.046199,-118.240038
2020,"500 E 3RD ST",34.046143,-118.239891
2021,"101 S SAN PEDRO ST",34.049776,-118.241564
2022,"101 S SAN PEDRO ST",34.049716,-118.241615
2023,"201 E 2ND ST",34.049615,-118.242109
2024,"201 E 2ND ST",34.049645,-118.242161
2025,"201 E 2ND ST",34.049692,-118.24224
2026,"201 E 2ND ST",34.049719,-118.242286
2027,"201 E 2ND ST",34.049767,-118.242363
2028,"201 E 2ND ST",34.0498,-118.24242
2029,"901 W SUNSET BLVD",34.063503,-118.247122
2030,"901 W SUNSET BLVD",34.063538,-118.247166
2031,"901 W SUNSET BLVD",34.063591,-118.247228
2032,"901 W SUNSET BLVD",34.063681,-118.247333
2033,"901 W SUNSET BLVD",34.063717,-118.247376
2034,"901 W SUNSET BLVD",34.06377,-118.247438
2035,"901 W SUNSET BLVD",34.063806,-118.247482
2036,"901 W SUNSET BLVD",34.063859,-118.247544
2037,"901 W SUNSET BLVD",34.063896,-118.247588
2038,"901 W SUNSET BLVD",34.06395,-118.247651
2039,"901 W SUNSET BLVD",34.063986,-118.247695
2040,"901 W SUNSET BLVD",34.064036,-118.247755
2041,"901 W SUNSET BLVD",34.064077,-118.247803
2042,"901 W SUNSET BLVD",34.064129,-118.247863
2043,"901 W SUNSET BLVD",34.064164,-118.247907
2044,"901 W SUNSET BLVD",34.064215,-118.247968
2045,"901 W SUNSET BLVD",34.06425,-118.248012
2046,"901 W SUNSET BLVD",34.064302,-118.248073
2047,"1001 W SUNSET BLVD",34.064337,-118.248113
2048,"1001 W SUNSET BLVD",34.064388,-118.248174
2049,"1001 W SUNSET BLVD",34.064426,-118.248217
2050,"900 W SUNSET BLVD",34.063397,-118.247352
2051,"1000 W SUNSET BLVD",34.064235,-118.248343
2052,"1000 W SUNSET BLVD",34.064197,-118.2483
2053,"1000 W SUNSET BLVD",34.064143,-118.248235
2054,"1000 W SUNSET BLVD",34.064109,-118.248194
2055,"900 W SUNSET BLVD",34.06406,-118.248136
2056,"900 W SUNSET BLVD",34.06402,-118.24809
2057,"900 W SUNSET BLVD",34.06397,-118.248029
2058,"900 W SUNSET BLVD",34.063932,-118.247984
2059,"900 W SUNSET BLVD",34.063879,-118.247923
2060,"900 W SUNSET BLVD",34.063843,-118.247879
2061,"900 W SUNSET BLVD",34.06379,-118.247816
2062,"900 W SUNSET BLVD",34.063698,-118.24771
2063,"900 W SUNSET BLVD",34.063663,-118.247665
2064,"900 W SUNSET BLVD",34.063611,-118.247607
2065,"900 W SUNSET BLVD",34.063574,-118.247561
2066,"900 W SUNSET BLVD",34.063522,-118.2475
2067,"900 W SUNSET BLVD",34.063485,-118.247456
2068,"900 W SUNSET BLVD",34.063433,-118.247393
2069,"900 W SUNSET BLVD",34.063752,-118.247772
2070,"801 W CESAR E CHAVEZ",34.061623,-118.244897
2071,"801 W CESAR E CHAVEZ",34.061532,-118.244788
2072,"801 W CESAR E CHAVEZ",34.061663,-118.244943
2073,"801 W CESAR E CHAVEZ",34.061566,-118.244829
2074,"801 W CESAR E CHAVEZ",34.06148,-118.244726
2075,"601 W CESAR E CHAVEZ",34.060343,-118.243227
2076,"601 W CESAR E CHAVEZ",34.060374,-118.243283
2077,"601 W CESAR E CHAVEZ",34.060417,-118.243358
2078,"601 W CESAR E CHAVEZ",34.060224,-118.243013
2079,"601 W CESAR E CHAVEZ",34.060113,-118.242813
2080,"601 W CESAR E CHAVEZ",34.060297,-118.243145
2081,"601 W CESAR E CHAVEZ",34.06015,-118.24288
2082,"601 W CESAR E CHAVEZ",34.060183,-118.242941
2083,"601 W CESAR E CHAVEZ",34.060084,-118.24276
2084,"501 W CESAR E CHAVEZ",34.059589,-118.241876
2085,"501 W CESAR E CHAVEZ",34.059659,-118.242
2086,"501 W CESAR E CHAVEZ",34.059698,-118.242071
2087,"501 W CESAR E CHAVEZ",34.05963,-118.241947
2088,"501 W CESAR E CHAVEZ",34.059557,-118.241818
2089,"501 W CESAR E CHAVEZ",34.059726,-118.24212
2090,"501 W CESAR E CHAVEZ",34.059516,-118.241747
2091,"500 W CESAR E CHAVEZ",34.059488,-118.242181
2092,"500 W CESAR E CHAVEZ",34.059459,-118.242127
2093,"500 W CESAR E CHAVEZ",34.05942,-118.242054
2094,"500 W CESAR E CHAVEZ",34.059388,-118.241999
2095,"500 W CESAR E CHAVEZ",34.059347,-118.241925
2096,"500 W CESAR E CHAVEZ",34.059319,-118.241877
2097,"500 W CESAR E CHAVEZ",34.059279,-118.241804
2098,"500 W CESAR E CHAVEZ",34.059247,-118.241748
2099,"500 W CESAR E CHAVEZ",34.059207,-118.241676
2100,"500 W CESAR E CHAVEZ",34.059177,-118.241623
2101,"400 W CESAR E CHAVEZ",34.058801,-118.240951
2102,"400 W CESAR E CHAVEZ",34.058774,-118.240902
2103,"400 W CESAR E CHAVEZ",34.059079,-118.24145
2104,"400 W CESAR E CHAVEZ",34.059009,-118.241326
2105,"400 W CESAR E CHAVEZ",34.05894,-118.2412
2106,"400 W CESAR E CHAVEZ",34.058912,-118.24115
2107,"400 W CESAR E CHAVEZ",34.058872,-118.241075
2108,"400 W CESAR E CHAVEZ",34.058843,-118.241024
2109,"401 W CESAR E CHAVEZ",34.059221,-118.241179
2110,"300 E TEMPLE ST",34.051814,-118.239086
2111,"300 E TEMPLE ST",34.051763,-118.239024
2112,"300 E TEMPLE ST",34.051721,-118.238976
2113,"300 E TEMPLE ST",34.051572,-118.238801
2114,"300 E TEMPLE ST",34.051529,-118.238748
2115,"300 E TEMPLE ST",34.051478,-118.238688
2116,"300 E TEMPLE ST",34.051436,-118.238634
2117,"300 E TEMPLE ST",34.051387,-118.238572
2118,"300 E TEMPLE ST",34.05134,-118.238516
2119,"300 E TEMPLE ST",34.051298,-118.238466
2120,"300 E TEMPLE ST",34.051257,-118.238418
2121,"300 E TEMPLE ST",34.0512,-118.238349
2122,"700 W 1ST ST",34.056699,-118.250545
2123,"700 W 1ST ST",34.05667,-118.2505
2124,"700 W 1ST ST",34.056625,-118.250431
2125,"700 W 1ST ST",34.056595,-118.250383
2126,"600 W 1ST ST",34.056003,-118.249467
2127,"600 W 1ST ST",34.05597,-118.249415
2128,"600 W 1ST ST",34.055927,-118.249349
2129,"600 W 1ST ST",34.055895,-118.249299
2130,"600 W 1ST ST",34.055859,-118.249242
2131,"600 W 1ST ST",34.055832,-118.249199
2132,"601 W 1ST ST",34.056038,-118.249069
2133,"601 W 1ST ST",34.05608,-118.249137
2134,"601 W 1ST ST",34.056125,-118.249206
2135,"601 W 1ST ST",34.056161,-118.24926
2136,"601 W 1ST ST",34.056215,-118.249344
2137,"500 W 1ST ST",34.055253,-118.248293
2138,"500 W 1ST ST",34.055206,-118.248219
2139,"500 W 1ST ST",34.055172,-118.248166
2140,"500 W 1ST ST",34.055125,-118.248095
2141,"500 W 1ST ST",34.055095,-118.248045
2142,"200 S HILL ST",34.052335,-118.24834
2143,"200 S HILL ST",34.052237,-118.248431
2144,"200 S HILL ST",34.052299,-118.248374
2145,"201 S HILL ST",34.052886,-118.248115
2146,"300 W 3RD ST",34.051122,-118.248377
2147,"300 W 3RD ST",34.0512,-118.248499
2148,"300 S HILL ST",34.050732,-118.249832
2149,"301 S HILL ST",34.050939,-118.249938
2150,"301 S HILL ST",34.050879,-118.249992
2151,"301 S HILL ST",34.050838,-118.25003
2152,"301 S HILL ST",34.050781,-118.250084
2153,"301 S HILL ST",34.050979,-118.249902
2154,"201 W 3RD ST",34.05047,-118.247148
2155,"201 W 3RD ST",34.050599,-118.247344
2156,"200 W 3RD ST",34.050515,-118.247447
2157,"201 W 3RD ST",34.050629,-118.247391
2158,"101 W 3RD ST",34.049751,-118.246033
2159,"200 S SPRING ST",34.051451,-118.245731
2160,"300 S LOS ANGELES ST",34.047712,-118.245371
2161,"400 S HILL ST",34.049974,-118.250541
2162,"400 S HILL ST",34.049818,-118.250684
2163,"301 W 4TH ST",34.049773,-118.249635
2164,"301 W 4TH ST",34.049882,-118.249806
2165,"301 W 4TH ST",34.049805,-118.249684
2166,"301 W 4TH ST",34.050136,-118.250118
2167,"201 WINSTON ST",34.046084,-118.246313
2168,"201 WINSTON ST",34.046169,-118.24642
2169,"201 WINSTON ST",34.045824,-118.245893
2170,"201 WINSTON ST",34.046135,-118.246377
2171,"201 WINSTON ST",34.046233,-118.246486
2172,"201 WINSTON ST",34.045974,-118.246154
2173,"201 WINSTON ST",34.046427,-118.246667
2174,"201 WINSTON ST",34.046053,-118.246273
2175,"201 WINSTON ST",34.045695,-118.245576
2176,"201 WINSTON ST",34.046489,-118.246721
2177,"200 WINSTON ST",34.046202,-118.24661
2178,"200 WINSTON ST",34.046448,-118.246829
2179,"200 WINSTON ST",34.046344,-118.246742
2180,"200 WINSTON ST",34.0463,-118.246701
2181,"200 WINSTON ST",34.045615,-118.245651
2182,"200 WINSTON ST",34.046408,-118.246795
2183,"100 WINSTON ST",34.046817,-118.247146
2184,"100 WINSTON ST",34.046858,-118.24718
2185,"400 S LOS ANGELES ST",34.046269,-118.247216
2186,"400 S LOS ANGELES ST",34.046436,-118.247063
2187,"401 S LOS ANGELES ST",34.046439,-118.247324
2188,"401 S LOS ANGELES ST",34.046539,-118.24723
2189,"401 S LOS ANGELES ST",34.046484,-118.24728
2190,"500 S LOS ANGELES ST",34.045704,-118.247786
2191,"500 S LOS ANGELES ST",34.045647,-118.247841
2192,"101 E 6TH ST",34.044833,-118.249223
2193,"101 E 6TH ST",34.045123,-118.249612
2194,"600 S LOS ANGELES ST",34.044208,-118.249272
2195,"600 S LOS ANGELES ST",34.044149,-118.249334
2196,"600 S LOS ANGELES ST",34.044055,-118.249434
2197,"600 S LOS ANGELES ST",34.044021,-118.249472
2198,"600 S LOS ANGELES ST",34.044112,-118.249374
2199,"600 S LOS ANGELES ST",34.043658,-118.249852
2200,"600 S LOS ANGELES ST",34.043702,-118.249807
2201,"601 S LOS ANGELES ST",34.043637,-118.250147
2202,"601 S LOS ANGELES ST",34.044366,-118.249374
2203,"601 S LOS ANGELES ST",34.043829,-118.249945
2204,"601 S LOS ANGELES ST",34.044408,-118.249329
2205,"601 S LOS ANGELES ST",34.04377,-118.250007
2206,"601 S LOS ANGELES ST",34.043677,-118.250105
2207,"201 W 7TH ST",34.044752,-118.252496
2208,"201 W 7TH ST",34.044787,-118.252552
2209,"201 W 6TH ST",34.04636,-118.251477
2210,"101 W 6TH ST",34.045789,-118.250598
2211,"101 W 6TH ST",34.045834,-118.250667
2212,"101 W 6TH ST",34.045715,-118.250478
2213,"101 W 6TH ST",34.045758,-118.250548
2214,"101 W 6TH ST",34.045865,-118.250716
2215,"101 W 7TH ST",34.044204,-118.251644
2216,"101 W 7TH ST",34.044161,-118.251578
2217,"101 W 7TH ST",34.044131,-118.251531
2218,"601 S MAIN ST",34.045061,-118.250286
2219,"601 S MAIN ST",34.044821,-118.250541
2220,"601 S MAIN ST",34.044781,-118.250583
2221,"601 S MAIN ST",34.045117,-118.250227
2222,"601 S MAIN ST",34.04438,-118.251012
2223,"300 W 8TH ST",34.044055,-118.255273
2224,"300 W 8TH ST",34.04413,-118.25539
2225,"300 W 8TH ST",34.043979,-118.255154
2226,"300 W 8TH ST",34.044085,-118.255321
2227,"300 W 8TH ST",34.044159,-118.255435
2228,"301 W 8TH ST",34.044108,-118.255099
2229,"301 W 8TH ST",34.044155,-118.255169
2230,"800 S MAIN ST",34.042274,-118.253744
2231,"800 S MAIN ST",34.042321,-118.253672
2232,"801 S MAIN ST",34.042564,-118.253612
2233,"801 S MAIN ST",34.042641,-118.253493
2234,"801 S MAIN ST",34.042609,-118.253543
2235,"801 S MAIN ST",34.042532,-118.253661
2236,"201 W 9TH ST",34.042725,-118.256542
2237,"101 W 9TH ST",34.042166,-118.25568
2238,"100 W 9TH ST",34.042115,-118.255872
2239,"100 W 9TH ST",34.042082,-118.255822
2240,"900 S HILL ST",34.042073,-118.257898
2241,"800 S SANTEE ST",34.04044,-118.252735
2242,"800 S SANTEE ST",34.04049,-118.252667
2243,"800 S SANTEE ST",34.040899,-118.252136
2244,"800 S SANTEE ST",34.040268,-118.252957
2245,"800 S SANTEE ST",34.040318,-118.252891
2246,"800 S SANTEE ST",34.040355,-118.252844
2247,"801 S SANTEE ST",34.040812,-118.252461
2248,"801 S SANTEE ST",34.040777,-118.252507
2249,"801 S SANTEE ST",34.040251,-118.25319
2250,"801 S SANTEE ST",34.040862,-118.2524
2251,"800 CECILIA ST",34.039412,-118.252096
2252,"800 CECILIA ST",34.039708,-118.251717
2253,"800 CECILIA ST",34.039447,-118.252052
2254,"800 CECILIA ST",34.039758,-118.251651
2255,"800 CECILIA ST",34.039496,-118.251987
2256,"800 CECILIA ST",34.039884,-118.25149
2257,"800 CECILIA ST",34.039673,-118.251762
2258,"400 E 9TH ST",34.038865,-118.252172
2259,"400 E 9TH ST",34.03896,-118.252275
2260,"400 E 9TH ST",34.039148,-118.25248
2261,"400 E 9TH ST",34.039243,-118.252583
2262,"400 E 9TH ST",34.039187,-118.252522
2263,"400 E 9TH ST",34.039054,-118.252377
2264,"800 S WALL ST",34.039059,-118.251454
2265,"800 S WALL ST",34.039278,-118.251219
